"Falling-level mold cutting system, has locating device fixed on machine table for overlapping pattern, and cutting driving component fixed on machine table and connected with cropper for driving trimming cutting lower collar",2016-09-13
"Automatic fork pin machine, has lower mold driving component fixed on machine, upper template provided with upper mold channel, and sewing device fixed on platform for operating foot fork and shirt body cutting piece",2016-09-18
"Panel locating mechanism, has positioning drive element arranged on machine table and connected to rotation driving component for driving rotation driving component to move to drive rotating disk to move to upper side of locating area",2016-06-01
"Unit coil sleeved convex thread fabric, has fabric main body provided with multiple stripes, and large square block and small square block, where lower surface of fabric main body is fixed with fabric layer that is sleeved with unit coils",2016-07-26
"Spot jacquard cool fiber fabric, has inner layer provided with lining fabric layer, and positive and negative double-surface jacquard fabric body whose front surface and rear surfaces are connected with bump and formed on vertical stripe",2016-07-30
"Passive light corrosion-resistant fabric, has set of storage units and set of light guide units that comprise light guide part, where set of storage units is alternately arranged in direction with reflecting unit",2016-08-13
"Clothes, have clothes main body provided with lining fabric layer, inner ring and rib, where end of rib is radially fixed on inner ring and loop is spirally arranged away from inner ring that is orderly wound with yarn knot",2016-08-08
"Ring spinning acrylonitrile butadiene yarn producing device, has servo motor transmission-connected with roller, double-hole horn mouth located on upstream of roller, and spun yarn cotton collector provided on upstream of roller",2016-05-26
"Steam pipeline assembly for steam pipe-type boiler, has U-shaped pipe whose bottom horizontal portion is provided with water inlet, and transverse part formed with outer insulating layer, where pipe is connected with liquid level controller",2016-08-26
"Method for recycling waste alkali, involves transferring concentrated alkali of concentrated alkali storage tank into mercerizing machine, followed by transferring liquid to high-end light alkali storage tank and to sewage tank",2016-08-31
